ID,model_ID,model,B_0,B_1,B_2,B_3,N_max,N_0,r_max,t_lag,AIC/AIC_c,BIC,R_2
225,2,quadratic,-0.19258298584292774,0.003685460391197321,-8.316197595615214e-07,0.0,0.0,0.0,0.0,0.0,113.4535106223092,102.62054849922141,0.7394823630935656
225,3,cubic,-0.025280368409355353,0.002240969835966681,8.242438680995731e-07,-4.070586902792904e-10,0.0,0.0,0.0,0.0,143.358718923232,104.31751626937228,0.7351562874779489
225,4,logistic,0.0,0.0,0.0,0.0,3175.0779209372186,0.7371594328414909,0.0067206182903157465,0.0,109.07390198708352,98.24093986399573,0.8702076057292679
225,5,gompertz,0.0,0.0,0.0,0.0,3.500599544652721,0.015745750113798262,0.010773847548221414,280.6723680107479,129.20454911490572,90.16334646104599,0.9747523448994777
225,6,baranyi,0.0,0.0,0.0,0.0,3.4154405516203807,0.008102917854760892,0.008997431383730825,225.77192069418174,131.15882350319953,92.11762084933981,0.965058201926375
225,7,buchanan,0.0,0.0,0.0,0.0,3.375023185449815,-4.458388053856696,0.006617459412551877,-1507.9485037715954,138.59557694969078,99.55437429583104,0.8811972136657563
226,1,linear,0.6749946517183019,0.0011582517803931935,0.0,0.0,0.0,0.0,0.0,0.0,120.54897365863503,117.9242520663192,-2.3484270021761335
226,2,quadratic,-0.2842962539937145,0.0032764482201464843,-6.952304406931056e-07,0.0,0.0,0.0,0.0,0.0,106.52176193121433,95.68879980812655,0.8509673508754396
226,3,cubic,-0.0473704079835356,0.001109998526124138,1.8557833022323332e-06,-6.422844847005215e-10,0.0,0.0,0.0,0.0,133.78426744763306,94.74306479377331,0.9033382600073343
226,4,logistic,0.0,0.0,0.0,0.0,3175.0779209372186,0.7371594328414909,0.0067206182903157465,0.0,99.47112579273221,88.63816366964443,0.9528028481626793
226,5,gompertz,0.0,0.0,0.0,0.0,3.3355723791306566,0.0041620292634391475,0.010880948878063705,408.99553359101884,124.76377804675127,85.72257539289154,0.9784596014455328
226,6,baranyi,0.0,0.0,0.0,0.0,3.2535476844139266,-4.9611890272109766e-06,0.009263442137252798,363.30849429305323,136.6511400073981,97.60993735353838,0.8454854906015379
226,7,buchanan,0.0,0.0,0.0,0.0,3.3721146772172004,0.005951602600586278,0.006658051678682977,217.2543080596937,134.2784492121698,95.23724655831005,0.8949880585329522
227,1,linear,0.141236069415036,0.0013005971896015097,0.0,0.0,0.0,0.0,0.0,0.0,108.58771634819237,103.41603008549467,-3.8908156703082177
227,2,quadratic,-0.37389920206264515,0.0027157589509034835,-4.7322934292198097e-07,0.0,0.0,0.0,0.0,0.0,113.97893642197057,90.41668807170697,0.3714288342408626
227,3,cubic,-0.011867680397289117,-0.0005172052012351583,3.368267469058822e-06,-9.725645789605875e-10,0.0,0.0,0.0,0.0,inf,38.06856535799932,0.9999861311168933
227,4,logistic,0.0,0.0,0.0,0.0,3175.0779209372186,0.7371594328414909,0.0067206182903157465,0.0,0.0,0.0,0.0
227,5,gompertz,0.0,0.0,0.0,0.0,3.4403828469484266,-0.014962464312162527,0.009275367384721065,427.65918328758414,inf,53.868987426156366,0.9996730787125573
227,6,baranyi,0.0,0.0,0.0,0.0,3.2535476844139266,-4.9611890272109766e-06,0.009263442137252798,363.30849429305323,0.0,0.0,0.0
227,7,buchanan,0.0,0.0,0.0,0.0,3.44184236913669,-0.007768481861793484,0.007176444585786266,375.3106490723603,inf,39.26088046275829,0.9999823963001024
228,1,linear,-0.039559337906785896,0.0003418137531436035,0.0,0.0,0.0,0.0,0.0,0.0,59.03638057987888,56.411658987563044,0.995426031084544
228,2,quadratic,-0.014456068843351825,0.0003200370316544658,2.6304368385946014e-09,0.0,0.0,0.0,0.0,0.0,75.01143403447725,64.17847191138948,0.9876198902223912
228,3,cubic,0.0034651135685070987,0.00020542821481695016,4.191603386544772e-08,-3.182400243884604e-12,0.0,0.0,0.0,0.0,82.31114831919706,43.26994566533733,0.9997183501913454
228,4,logistic,0.0,0.0,0.0,0.0,-26486.185592846065,0.9177388842749349,0.0007846574097217367,0.0,70.14073686332134,59.30777474023356,0.9945014732301217
228,5,gompertz,0.0,0.0,0.0,0.0,4.046270846820234,-0.27786362860021363,0.0009101402494045842,19.272454100788043,82.28326002868066,43.24205737482093,0.9997196584659934
228,6,baranyi,0.0,0.0,0.0,0.0,3.2535476844139266,-4.9611890272109766e-06,0.009263442137252798,363.30849429305323,120.157859880233,81.11665722637328,0.8465993666622371
228,7,buchanan,0.0,0.0,0.0,0.0,2.77209495868613,0.0014887688846546073,0.000860313206340536,547.7149835351254,82.306922466711,43.265719812851266,0.9997185505802691
229,1,linear,-0.1129422107193358,0.00024906753347041894,0.0,0.0,0.0,0.0,0.0,0.0,85.62185196119873,85.46017658623823,0.9848580919156918
229,2,quadratic,-0.04980850293357427,0.0002164819930207505,2.6343874947166718e-09,0.0,0.0,0.0,0.0,0.0,100.34743306187626,96.6651992285956,0.9526286805359174
229,3,cubic,0.006367584636700528,6.999223928413816e-05,3.590796747266202e-08,-1.837576351152516e-12,0.0,0.0,0.0,0.0,91.85901766344949,80.92289203851534,0.994892161516089
229,4,logistic,0.0,0.0,0.0,0.0,-189754.02355245786,0.7718333258741524,0.0005732085727346598,0.0,91.38122106417306,87.6989872308924,0.9845531772170262
229,5,gompertz,0.0,0.0,0.0,0.0,3.7882541796912093,-0.09023817025150944,0.0007073530913822486,1381.0112569801142,87.40142945949384,76.46530383455969,0.9970741032446062
229,6,baranyi,0.0,0.0,0.0,0.0,22.37062708265669,-0.005313670350870488,0.000620716927469444,1100.2636986299965,109.96648525691715,99.030359631983,0.9509496076566724
229,7,buchanan,0.0,0.0,0.0,0.0,2.86603776632187,0.0014891445888752437,0.0006419818889971838,1245.4252704409184,99.740286610969,88.80416098603484,0.9863204481264364
230,1,linear,-0.10096672833758467,0.0002242964026177044,0.0,0.0,0.0,0.0,0.0,0.0,56.06023660169924,53.4355150093834,0.995561764238975
230,2,quadratic,-0.07609751277419884,0.00021167746717435916,9.779127221469319e-10,0.0,0.0,0.0,0.0,0.0,71.51506013444845,60.68209801136067,0.9889859390082646
230,3,cubic,-0.0003285567030825702,4.831204886276344e-05,4.1413102408125793e-08,-2.2542728596226537e-12,0.0,0.0,0.0,0.0,76.81492043429496,37.773717780435234,0.9998204487798488
230,4,logistic,0.0,0.0,0.0,0.0,-189754.02355245786,0.7718333258741524,0.0005732085727346598,0.0,0.0,0.0,0.0
230,5,gompertz,0.0,0.0,0.0,0.0,3.2244829200808307,-0.06935223914056647,0.0006837840648861208,1403.3275439092806,83.52062421299922,44.47942155913949,0.9994510159748401
230,6,baranyi,0.0,0.0,0.0,0.0,40.74119865612127,-0.031154541516441904,0.0005433929278762221,736.9854660224363,105.90951135707127,66.86830870321154,0.9771132681866868
230,7,buchanan,0.0,0.0,0.0,0.0,2.6661532988967203,-0.007768460839750009,0.0006492874171887766,1374.664130060574,79.02339335037183,39.98219069651211,0.9997405619322529
231,1,linear,0.09914751634276563,0.00027099527124955597,0.0,0.0,0.0,0.0,0.0,0.0,110.57403910744999,110.4123637324895,0.6392836127188704
231,2,quadratic,-0.10380742233301118,0.00038481693570645466,-1.0063780082621893e-08,0.0,0.0,0.0,0.0,0.0,111.42455884034317,107.7423250070625,0.8016667091391145
231,3,cubic,-0.00013761430897579876,0.0001867033788028078,3.81422639714949e-08,-2.9034690823967773e-12,0.0,0.0,0.0,0.0,99.38225346188541,88.44612783695126,0.9862160483406484
231,4,logistic,0.0,0.0,0.0,0.0,-4129842663.8972363,1.2564568106135874,0.0006239896377991997,0.0,116.17404181160299,112.49180797832233,0.6392834927391264
231,5,gompertz,0.0,0.0,0.0,0.0,3.1461500085797827,-0.1110271449044618,0.0008885917840993499,639.6692083106752,113.37435266080439,102.43822703587024,0.920836451245017
231,6,baranyi,0.0,0.0,0.0,0.0,2.8715826098957917,-0.0029889937210769175,0.0008510610552445562,832.8840382013722,106.10511307902578,95.16898745409163,0.9680619259384027
231,7,buchanan,0.0,0.0,0.0,0.0,2.77209495925677,0.0014891428489652984,0.0007292132605884972,286.6196126820409,85.2007522134769,74.26462658854275,0.9976578820769889
232,1,linear,-0.5751539308783199,0.00037241920571895465,0.0,0.0,0.0,0.0,0.0,0.0,111.42436929947786,110.2620997466438,0.2706452404041675
232,2,quadratic,-0.05755073829028065,9.967258630437604e-06,3.817709158572168e-08,0.0,0.0,0.0,0.0,0.0,115.6071860356296,109.39082663185084,0.39999857641796344
232,3,cubic,0.05030976174457265,-0.0003257790454180885,1.4037209973495357e-07,-7.48965022001947e-12,0.0,0.0,0.0,0.0,119.55867207165669,101.28822281693326,0.8566142790849507
232,4,logistic,0.0,0.0,0.0,0.0,976354288.0519308,0.2659781936783658,0.000857526936880858,0.0,118.42437791345306,112.2080185096743,0.27064458190478
232,5,gompertz,0.0,0.0,0.0,0.0,3.515017157913525,0.1608421103013231,0.0016424056044402106,4118.085279456063,111.18808191379844,92.91763265907501,0.9565580991969406
232,6,baranyi,0.0,0.0,0.0,0.0,2.8715826098957917,-0.0029889937210769175,0.0008510610552445562,832.8840382013722,0.0,0.0,0.0
232,7,buchanan,0.0,0.0,0.0,0.0,3.0139892901051804,0.14883714482190902,0.0013711631798420134,3680.4058383381052,92.16725046208077,73.89680120735734,0.9971316687750272
233,1,linear,-0.4057850597652724,0.00022136226111683387,0.0,0.0,0.0,0.0,0.0,0.0,87.87353551915942,86.71126596632536,0.8029445310492181
233,2,quadratic,-0.1288508495347867,8.582716751918767e-05,9.694527223702027e-09,0.0,0.0,0.0,0.0,0.0,100.32391174371385,94.1075523399351,0.5506921296518474
233,3,cubic,-0.008573027178134459,-0.00037083093532301847,1.0416129939069493e-07,-4.64950165434113e-12,0.0,0.0,0.0,0.0,103.7776280332899,85.50717877856647,0.8998872620318673
233,4,logistic,0.0,0.0,0.0,0.0,976354288.0519308,0.2659781936783658,0.000857526936880858,0.0,105.35315807261551,99.13679866883676,0.2580097554923191
233,5,gompertz,0.0,0.0,0.0,0.0,2.561895998412261,0.02533851654811193,0.0013550962156654806,5529.335899994315,101.3423734677278,83.07192421300437,0.9293223928085819
233,6,baranyi,0.0,0.0,0.0,0.0,42.629393143711894,-0.08200149282668226,0.0006815451807881818,3793.482036711648,111.83064836039709,93.56019910567366,0.6832906407258283
233,7,buchanan,0.0,0.0,0.0,0.0,2.610415472238647,-1.9261771960550105,0.0005097054441896078,-6868.34384929792,108.87353544686235,90.60308619213892,0.8029445327669326
234,1,linear,2.211707830202756,0.18191747353396182,0.0,0.0,0.0,0.0,0.0,0.0,177.12316815830707,177.7148418903157,0.70421627793229
234,2,quadratic,2.105692934259199,0.2383127383366715,-0.004615909278316153,0.0,0.0,0.0,0.0,0.0,176.6023851437695,174.5912834531144,0.8358952979472614
234,3,cubic,2.323766959636517,-0.04438014449787824,0.05853545095023546,-0.003547163006831843,0.0,0.0,0.0,0.0,175.63120465776038,168.61732754444148,0.9331858208608197
234,4,logistic,0.0,0.0,0.0,0.0,22072.4632859317,120.21504162218102,0.5285394351191914,0.0,166.5305799308757,164.51947824022056,0.9461077253162922
234,5,gompertz,0.0,0.0,0.0,0.0,4.094111642432135,2.355695234761912,1.0232772644949018,2.884486798083204,168.75613577112722,161.74225865780832,0.9689152403270332
234,6,baranyi,0.0,0.0,0.0,0.0,4.062244169766535,2.313930600731016,1.2082984692485288,3.207034606613333,174.09367891610452,167.07980180278562,0.9438589302592274
234,7,buchanan,0.0,0.0,0.0,0.0,4.082750892605663,2.391495496198207,0.7442416210538676,2.5979128617496636,172.01855880716062,165.00468169384172,0.955305604148327
235,1,linear,2.3799429671693026,0.3957350068817279,0.0,0.0,0.0,0.0,0.0,0.0,121.34724470090819,118.72252310859236,0.7288983833017219
235,2,quadratic,2.139476383223226,0.7539076982683627,-0.07145727407754293,0.0,0.0,0.0,0.0,0.0,106.83790753494782,96.00494541186004,0.9954377015971287
235,3,cubic,2.1243801990459774,0.8223761415998025,-0.10879338809636428,0.0049625847648885136,0.0,0.0,0.0,0.0,134.86554271751643,95.8243400636567,0.9967159147040761
235,4,logistic,0.0,0.0,0.0,0.0,13179.92692731945,147.20758234938342,1.4561994112600847,0.0,115.66972715123485,104.83676502814707,0.9801266508268496
235,5,gompertz,0.0,0.0,0.0,0.0,4.34245694181724,0.5821879717879406,1.750662285797347,-2.0334249768697803,135.55258834365657,96.51138568979685,0.9963175331853082
235,6,baranyi,0.0,0.0,0.0,0.0,4.197224294746101,2.1265793057187876,1.1563397836520855,-0.6232520197382374,135.23262637272245,96.19142371886272,0.9965087838825065
235,7,buchanan,0.0,0.0,0.0,0.0,4.071750044595316,-1.8986235390244328,1.2261073277530699,-7.733084681402062,152.31922955360272,113.27802689974298,0.9398077297994697
236,1,linear,1.8220971185928447,0.28487532642655955,0.0,0.0,0.0,0.0,0.0,0.0,168.3647168468902,168.20304147192968,0.11558467837221464
236,2,quadratic,1.6900902652180705,0.3977300516778525,-0.012440920319551643,0.0,0.0,0.0,0.0,0.0,168.67838861719156,164.9961547839109,0.5312577916999537
236,3,cubic,1.9326834140066917,-0.0722140288642708,0.13004055737556475,-0.01071724524146252,0.0,0.0,0.0,0.0,167.05828949265154,156.12216386771738,0.8767760558495526
236,4,logistic,0.0,0.0,0.0,0.0,13179.92692731945,147.20758234938342,1.4561994112600847,0.0,0.0,0.0,0.0
236,5,gompertz,0.0,0.0,0.0,0.0,4.111042862066893,1.9862258623014286,1.571580666352851,2.1309722345792754,155.26935814661056,144.3332325216764,0.9717423159809128
236,6,baranyi,0.0,0.0,0.0,0.0,4.197224294746101,2.1265793057187876,1.1563397836520855,-0.6232520197382374,0.0,0.0,0.0
236,7,buchanan,0.0,0.0,0.0,0.0,4.074569838517207,1.99866604380553,1.2310683820826913,1.887971067364738,149.8451927106316,138.90906708569744,0.985651048492768
237,1,linear,1.8227564533080924,0.488322573165059,0.0,0.0,0.0,0.0,0.0,0.0,133.6053554359226,132.44308588308854,0.9007988135674999
237,2,quadratic,1.86404082715546,0.42634554569457245,0.012367175745418383,0.0,0.0,0.0,0.0,0.0,142.32727221335216,136.11091280957342,0.8729274829005964
237,3,cubic,1.9342304086105762,0.11826259592440573,0.17916121085376066,-0.022354987684889957,0.0,0.0,0.0,0.0,145.1392238756692,126.86877462094577,0.9742942045926324
237,4,logistic,0.0,0.0,0.0,0.0,211972.17150127812,65.40946680866605,1.1390186891045726,0.0,139.72856977404504,133.5122103702663,0.9125125777786659
237,5,gompertz,0.0,0.0,0.0,0.0,4.947652722505177,1.8657171421581984,1.3817530058733571,0.6014304700399661,148.16646945813892,129.89602020341547,0.9603833602508247
237,6,baranyi,0.0,0.0,0.0,0.0,72.20141625304915,1.9066798937301046,1.231292099137311,0.5063918637622083,155.8498261973191,137.57937694259564,0.8812436087168494
237,7,buchanan,0.0,0.0,0.0,0.0,4.184016586920721,1.917790935879128,1.2557075439603749,0.47965202728935064,139.85754995855672,121.5871007038333,0.9879157465451521
238,1,linear,1.805656299103851,0.3311465541621089,0.0,0.0,0.0,0.0,0.0,0.0,121.39594779841677,120.23367824558271,0.8969293359416031
238,2,quadratic,1.9771180809524398,0.1165903703230841,0.03661634937303993,0.0,0.0,0.0,0.0,0.0,118.26772604520801,112.05136664142925,0.9753700361920555
238,3,cubic,2.0518095115501263,-0.1420675350187743,0.1576129897500335,-0.013968990469430146,0.0,0.0,0.0,0.0,128.2426543601754,109.97220510545198,0.9861406654940396
238,4,logistic,0.0,0.0,0.0,0.0,12440756716.440825,63.922872652107486,0.7624931611179235,0.0,128.39596134714105,122.17960194336231,0.8969291396545461
238,5,gompertz,0.0,0.0,0.0,0.0,4.265962581238009,2.0369534384273966,1.1081406881768685,1.6972835751427076,133.51707173206148,115.24662247733806,0.9705767430815614
238,6,baranyi,0.0,0.0,0.0,0.0,28.365475493775243,1.9950287334890382,1.060655441780122,1.7556392043872107,126.87489397767965,108.60444472295622,0.9886005580006455
238,7,buchanan,0.0,0.0,0.0,0.0,3.8366958714682595,2.071662534154949,0.976462965768077,1.5848054191904977,121.89784518587705,103.62739593115361,0.9943999585060691
239,1,linear,2.0663637232355225,0.5093496310869778,0.0,0.0,0.0,0.0,0.0,0.0,88.47247734304723,83.30079108034953,0.9828464471952375
239,2,quadratic,2.1411834253127564,0.3624934314667954,0.03889787489935959,0.0,0.0,0.0,0.0,0.0,104.87799121297552,81.31574286271191,0.9916132389282759
239,3,cubic,2.1727657761892374,0.1322386117951389,0.2096266334201717,-0.03023419248511007,0.0,0.0,0.0,0.0,inf,63.787578686409674,0.9998174586083298
239,4,logistic,0.0,0.0,0.0,0.0,1675.6666413432556,71.62726017053296,30.137315145444717,0.0,147.12712995617207,123.56488160590847,-3.272946480444322
239,5,gompertz,0.0,0.0,0.0,0.0,5.046437705859365,2.0848018478604127,1.4166118393598002,0.4581096933919131,inf,65.70891042085064,0.9997319315652218
239,6,baranyi,0.0,0.0,0.0,0.0,15.477386469569758,2.1597124240546144,1.3856797608473492,0.6238754016666382,inf,81.0349057975352,0.9942538009373721
239,7,buchanan,0.0,0.0,0.0,0.0,4.0167151881585,2.17347748105237,1.329655093594682,0.48254492264539706,inf,67.04805455752339,0.9996496071881029
240,1,linear,2.1707770073787023,0.7859027976894671,0.0,0.0,0.0,0.0,0.0,0.0,105.34484663525326,102.72012504293743,0.8492521614882806
240,2,quadratic,2.2857342980342192,0.2622918357475725,0.2967503373017906,0.0,0.0,0.0,0.0,0.0,100.04259964593543,89.20963752284764,0.9879898582555323
240,3,cubic,2.2934469544611433,0.16746947323302952,0.4332611304908337,-0.0488808257752551,0.0,0.0,0.0,0.0,128.2304464476981,89.18924379383837,0.9911209638459739
240,4,logistic,0.0,0.0,0.0,0.0,13882833523.05738,148.17570324464103,1.8096081636387404,0.0,115.3448522900468,104.51189016695902,0.8492520227592993
240,5,gompertz,0.0,0.0,0.0,0.0,6.4595401132852555,2.2290445072202214,2.7474000791193802,0.556491054929541,127.38027826196237,88.33907560810265,0.992293936923247
240,6,baranyi,0.0,0.0,0.0,0.0,28.221970175067483,2.298482643970098,2.8094686780699782,0.6547949489026292,126.71159948488003,87.6703968310203,0.9931068047854806
240,7,buchanan,0.0,0.0,0.0,0.0,3.7109848675036,2.3406355417877767,2.396553055214114,0.5061675596635264,126.3943702438,87.35316758994027,0.993465454918142
241,1,linear,2.1249667285024065,1.1519527894654686,0.0,0.0,0.0,0.0,0.0,0.0,114.51918268979075,111.89446109747492,0.8976431623434138
241,2,quadratic,2.1049515981834883,1.2465869859835836,-0.05422543637208577,0.0,0.0,0.0,0.0,0.0,122.54522784379691,111.71226572070913,0.9263719970824399
241,3,cubic,2.21668379318949,-0.21103998061856394,2.0056239437150722,-0.726512652887873,0.0,0.0,0.0,0.0,143.3487208995706,104.30751824571085,0.9841040376529475
241,4,logistic,0.0,0.0,0.0,0.0,34978.097252837964,122.8307290474645,2.888116774989723,0.0,118.03290159657585,107.19993947348807,0.9653214547029845
241,5,gompertz,0.0,0.0,0.0,0.0,4.251512225647775,2.1991898268185195,4.099363131931271,0.3503083888091725,145.34818582431924,106.30698317045952,0.977854869105931
241,6,baranyi,0.0,0.0,0.0,0.0,4.167214528814823,2.1807159335240733,4.475975809187554,0.4055644323824594,143.24448001663023,104.20327736277049,0.9843847447404347
241,7,buchanan,0.0,0.0,0.0,0.0,4.114807207895,2.260602260516397,3.346961241396559,0.2987102496647089,141.03183079683413,101.99062814297439,0.9891876157456112
242,1,linear,1.8620782640119142,1.3105669420938373,0.0,0.0,0.0,0.0,0.0,0.0,106.87911733018721,105.71684777735315,0.9801325381510855
242,2,quadratic,1.9205804916336728,0.9805006885793756,0.24043637976827842,0.0,0.0,0.0,0.0,0.0,105.79684699246431,99.58048758868556,0.9937206623099081
242,3,cubic,1.9458532048744874,0.5697483087537525,0.9967527120758182,-0.3478711085425949,0.0,0.0,0.0,0.0,105.53322223659538,87.26277298187195,0.9991815781761805
242,4,logistic,0.0,0.0,0.0,0.0,75818938995.04506,72.791096874385,3.0176919360756895,0.0,113.87911962793768,107.66276022415893,0.9801325316442637
242,5,gompertz,0.0,0.0,0.0,0.0,5.271732706302262,1.7679548738066484,3.500092057635323,0.08070258415619676,106.03749856151289,87.76704930678946,0.9991204453303787
242,6,baranyi,0.0,0.0,0.0,0.0,4.485662087163508,1.9439272864047519,3.7915486823138234,0.257021802815678,106.31335461687654,88.0429053621531,0.9990850888976943
242,7,buchanan,0.0,0.0,0.0,0.0,3.74580591868164,2.0193011324394754,3.4025291680972876,0.2252003326270527,107.34125376595715,89.07080451123372,0.9989403945881705
243,1,linear,2.1390527947414197,1.7081052622662607,0.0,0.0,0.0,0.0,0.0,0.0,117.01031185827637,114.38559026596053,0.7280861480142078
243,2,quadratic,2.003194373535421,2.712833777275422,-0.8654639471383416,0.0,0.0,0.0,0.0,0.0,107.4095330317908,96.57657090870302,0.9896330267218482
243,3,cubic,2.0641487814474773,1.4771529697432615,1.7715372290110056,-1.4057838571782677,0.0,0.0,0.0,0.0,145.1767227734013,106.13552011954157,0.9621751423010368
243,4,logistic,0.0,0.0,0.0,0.0,11278.719406964023,104.36153935659304,5.309920156537513,0.0,108.91140575676128,98.0784436336735,0.9866861733152543
243,5,gompertz,0.0,0.0,0.0,0.0,4.055555344904364,2.051145808876322,6.201804428379988,0.09871470991945408,140.95375782893495,101.91255517507521,0.9812870312509245
243,6,baranyi,0.0,0.0,0.0,0.0,4.485662087163508,1.9439272864047519,3.7915486823138234,0.257021802815678,0.0,0.0,0.0
243,7,buchanan,0.0,0.0,0.0,0.0,3.90525760116047,1.0750647865525385,4.802475842595553,-0.4604593180057508,151.39834139485168,112.35713874099196,0.8937024817834154
244,1,linear,1.9349609365858118,0.4145507187124865,0.0,0.0,0.0,0.0,0.0,0.0,143.5668444573459,142.40457490451183,0.6122288785860202
244,2,quadratic,1.8132588260261016,0.5608169054487679,-0.02436343800129137,0.0,0.0,0.0,0.0,0.0,142.69011724699303,136.4737578432143,0.8740932179662003
244,3,cubic,1.978872104227534,0.012407080354792323,0.2210705430715459,-0.027166672602519194,0.0,0.0,0.0,0.0,158.6122415991042,140.34179234438076,0.8348657950919138
244,4,logistic,0.0,0.0,0.0,0.0,20767.278284602893,62.98201121229407,1.1923799715484975,0.0,137.4912365626351,131.27487715885636,0.9401447730144693
244,5,gompertz,0.0,0.0,0.0,0.0,4.1190655685816155,2.0488060930704894,2.2730648228440358,1.4715986877508085,158.5339123160057,140.26346306128227,0.8364842053380633
244,6,baranyi,0.0,0.0,0.0,0.0,4.048926123242503,2.0252213685931877,2.6782839362899957,1.6401084893843079,163.97524711492952,145.70479786020607,0.6492586878502657
244,7,buchanan,0.0,0.0,0.0,0.0,4.2301253424955,2.042572320227003,1.1626990001954656,0.7166762805875055,159.59272907825203,141.3222798235286,0.8095869840265308
245,1,linear,-0.11288481113811255,0.015616849356003833,0.0,0.0,0.0,0.0,0.0,0.0,153.72042173021427,155.84180834624493,0.5825745581270051
245,2,quadratic,-0.9075839392545445,0.03390349003045802,-8.020147490919148e-05,0.0,0.0,0.0,0.0,0.0,131.31374240416295,132.25336900331496,0.9523966375909306
245,3,cubic,-1.0080700363177584,0.0378028836323463,-0.00012026023936736449,1.1699304343821495e-07,0.0,0.0,0.0,0.0,129.16939685735608,127.87964439201036,0.9731112655382596
245,4,logistic,0.0,0.0,0.0,0.0,392.3676456258195,0.2266052893699297,0.055312333827223524,0.0,148.43508917341268,149.37471577256468,0.8031306908825471
245,5,gompertz,0.0,0.0,0.0,0.0,2.76245136628443,-0.3880127665918604,0.060225999097746674,15.154140817333861,140.49439751028808,139.20464504494234,0.9310308929599632
245,6,baranyi,0.0,0.0,0.0,0.0,2.5939346062270308,-0.6500194697366399,0.05527283370064809,-0.28612485912017466,153.1163730332264,151.8266205678807,0.8036662060648412
245,7,buchanan,0.0,0.0,0.0,0.0,2.5431799535996102,-1.055630992510086,0.05162209333228827,-21.583133823922243,159.81166629558686,158.52191383024115,0.6592771045103831
246,1,linear,-0.3728613702891403,0.0209151009070788,0.0,0.0,0.0,0.0,0.0,0.0,176.6108172421189,178.30450306051404,0.33180785764324905
246,2,quadratic,-0.8685592763883369,0.03329911941792703,-5.768616341359037e-05,0.0,0.0,0.0,0.0,0.0,170.030566291753,170.19357595437506,0.7423996385386482
246,3,cubic,-0.0458629608641601,-0.00873126857848353,0.00043720701897338255,-1.5788997978832625e-06,0.0,0.0,0.0,0.0,169.96770190303383,167.29051160035903,0.839072252642731
246,4,logistic,0.0,0.0,0.0,0.0,1976.848034999572,0.1658107980440824,0.06239274610278969,0.0,149.39625121266985,149.55926087529193,0.9601543647172182
246,5,gompertz,0.0,0.0,0.0,0.0,3.3303869310279786,0.0016132050733196075,0.09319974360614186,49.20811231642371,141.2193183825755,138.5421280799007,0.9882079248788732
246,6,baranyi,0.0,0.0,0.0,0.0,18.78180046676625,-0.4878378365733457,0.04751712241067339,-7.4443806145580265,185.54652789307855,182.86933759040375,0.34664948875552326
246,7,buchanan,0.0,0.0,0.0,0.0,3.1689172095159632,0.021729530284633942,0.08049428506450854,45.09915686420876,149.58779712404444,146.91060682136964,0.9747752990982388
247,1,linear,0.16330432732240002,0.01767381254656411,0.0,0.0,0.0,0.0,0.0,0.0,202.80971810500475,205.30456617738938,0.5268599667241795
247,2,quadratic,-0.4822927414976559,0.03485565269951226,-7.997658835144683e-05,0.0,0.0,0.0,0.0,0.0,185.93038259951516,187.52351336269464,0.9008089119803323
247,3,cubic,-0.17698524691434256,0.019674636269310514,9.446275887324932e-05,-5.407258825539302e-07,0.0,0.0,0.0,0.0,164.79135922923427,164.61610601654195,0.9859436950800116
247,4,logistic,0.0,0.0,0.0,0.0,1976.848034999572,0.1658107980440824,0.06239274610278969,0.0,0.0,0.0,0.0
247,5,gompertz,0.0,0.0,0.0,0.0,3.501385823956929,-0.18267906407466353,0.06310792759267433,8.431615063447042,189.44879142855135,189.27353821585902,0.9065358561536726
247,6,baranyi,0.0,0.0,0.0,0.0,3.251755748700412,-0.2520651153715355,0.05774041781450068,0.6279131869393428,180.66172482162617,180.48647160893384,0.9523837404259619
247,7,buchanan,0.0,0.0,0.0,0.0,3.1957015121390606,-2.3467318382871896,0.05510128183988086,-88.90754935662278,181.53971988050534,181.36446666781302,0.9490499319359651
248,1,linear,-0.3111519994471548,0.03172899002689527,0.0,0.0,0.0,0.0,0.0,0.0,168.26369898852778,169.9573848069229,0.6406810971901156
248,2,quadratic,-1.1970335951864257,0.06450999249903334,-0.00023030310304321576,0.0,0.0,0.0,0.0,0.0,129.85339305893098,130.01640272155302,0.9923220823418298
248,3,cubic,-0.99376188089751,0.05290367042604093,-4.743395195159171e-05,-8.421184617427321e-07,0.0,0.0,0.0,0.0,130.20785114168766,127.53066083901285,0.9950746896054392
248,4,logistic,0.0,0.0,0.0,0.0,1590.580061384946,0.17936306684939463,0.09800686485482042,0.0,142.44554945047585,142.60855911309793,0.9758872878099588
248,5,gompertz,0.0,0.0,0.0,0.0,3.5703163189431546,-0.7082036968877612,0.10815030519057871,4.154913501905058,134.9122643205832,132.23507401790837,0.9924462085745062
248,6,baranyi,0.0,0.0,0.0,0.0,3.2118541406167944,-7.6701374720874576,0.09580073288399732,-167.86682479907918,145.45898089592535,142.78179059325055,0.9803006086877636
248,7,buchanan,0.0,0.0,0.0,0.0,3.120137791745561,-3.3178141060607516,0.09418439149810327,-64.15179986850019,163.2647682314441,160.5875779287693,0.9007930477575115
249,1,linear,-0.1957128905818213,0.029501927435477845,0.0,0.0,0.0,0.0,0.0,0.0,128.38632123856942,128.9779949705781,0.7303843027472066
249,2,quadratic,-0.9310174564711777,0.0542355569855214,-0.00017136732550224103,0.0,0.0,0.0,0.0,0.0,110.14303778222698,108.13193609157186,0.9791407050398478
